Tarih,Saat,Enlem(N),Boylam(E),Derinlik(km),ML
2023.05.04,10:40:36.46,38.4988,37.4278,4.1,1.3
2023.05.04,10:31:26.66,38.3928,36.4705,11.9,1.7
2023.05.04,10:18:45.64,36.3957,36.2767,1.2,1.6
2023.05.04,10:12:24.72,40.2365,30.78,7.5,2.2
2023.05.04,10:09:52.93,38.2798,38.0993,7.3,2.3
2023.05.04,10:05:59.80,37.8598,36.5003,28.8,1.4
2023.05.04,09:54:49.20,38.105,37.3912,15.1,1.6
2023.05.04,09:51:45.03,37.8848,37.715,5.0,2.2
2023.05.04,09:49:30.36,37.9987,36.1853,17.2,1.6
2023.05.04,09:48:02.56,37.9663,36.3832,9.4,1.7
2023.05.04,09:43:48.83,36.1305,36.0137,1.3,2.2
2023.05.04,09:35:39.86,37.902,36.1615,1.0,1.9
2023.05.04,09:32:23.13,37.4025,37.103,5.3,1.2
2023.05.04,09:30:43.31,37.9148,36.1943,3.3,2.4
2023.05.04,09:23:42.52,37.5847,29.2512,5.9,1.4
2023.05.04,09:23:37.82,37.9132,36.2532,8.9,2.1
2023.05.04,09:18:17.23,38.4373,37.6978,5.2,1.0
2023.05.04,09:15:38.36,37.9758,36.8897,5.0,1.5
2023.05.04,09:04:29.99,37.8918,36.2063,10.6,1.9
2023.05.04,08:56:56.17,38.3905,39.4443,1.3,2.3
2023.05.04,08:54:44.52,38.292,38.0127,6.3,1.9
2023.05.04,08:30:19.71,36.2742,36.2715,14.7,1.7
2023.05.04,08:17:37.88,37.5768,35.5185,5.3,1.4
2023.05.04,08:11:46.48,38.297,38.1297,5.0,2.7
2023.05.04,08:06:12.50,38.2357,38.2208,16.9,1.8
2023.05.04,07:55:38.56,37.8323,36.1735,5.0,1.9
2023.05.04,07:43:56.73,38.3253,37.1647,15.1,1.4
2023.05.04,07:41:40.08,38.1097,36.6332,20.7,1.5
2023.05.04,07:34:14.53,38.337,38.5922,10.1,2.0
2023.05.04,07:16:45.90,37.8948,36.6302,5.0,2.8
2023.05.04,07:16:20.76,39.4412,26.1308,11.2,2.5
2023.05.04,07:08:00.98,37.8715,36.648,3.3,2.1
2023.05.04,07:04:59.67,38.4027,37.8633,11.0,1.4
2023.05.04,07:00:13.56,38.183,37.2237,12.7,1.5
2023.05.04,06:58:21.82,38.467,36.6793,5.0,2.6
2023.05.04,06:57:49.22,38.0112,36.2552,17.5,2.5
2023.05.04,06:55:07.68,38.1017,37.1978,18.5,1.5
2023.05.04,06:39:58.57,38.0428,36.5422,5.0,2.1
2023.05.04,06:28:57.33,38.3487,38.129,4.2,2.9
2023.05.04,06:26:13.35,38.0722,36.6048,2.9,3.4
2023.05.04,06:24:11.43,38.0493,35.7957,23.1,1.7
2023.05.04,06:22:55.02,38.1588,36.8975,5.4,2.2
2023.05.04,06:01:59.37,36.3197,35.9372,7.5,2.3
2023.05.04,05:55:31.33,38.5687,37.3715,12.9,1.2
2023.05.04,05:41:55.05,36.435,36.3513,19.3,1.7
2023.05.04,05:27:51.92,37.9157,36.3315,5.0,3.3
2023.05.04,05:16:31.85,37.1573,36.6958,4.7,1.8
2023.05.04,05:05:41.36,38.9448,40.2868,14.7,2.0
2023.05.04,05:04:18.33,38.0798,36.5802,3.9,1.7
2023.05.04,04:58:44.92,38.5,37.4627,5.4,2.8
2023.05.04,04:50:00.44,36.9848,36.0355,11.1,1.8
2023.05.04,04:44:42.92,37.8727,36.29,7.6,2.2
2023.05.04,04:39:14.31,37.538,37.0068,5.0,1.6
2023.05.04,04:34:55.12,37.9868,36.302,2.0,1.5
2023.05.04,04:28:23.79,38.1428,36.682,1.8,2.2
2023.05.04,04:19:40.57,37.415,37.1202,6.8,1.6
2023.05.04,04:08:25.58,38.4427,36.5055,17.1,1.3
2023.05.04,04:00:46.46,38.069,36.5225,7.9,1.3
2023.05.04,03:56:58.68,37.9317,36.5968,6.6,1.8
2023.05.04,03:56:03.06,38.3787,37.7747,5.0,1.8
2023.05.04,03:54:20.30,38.3685,37.7572,5.0,2.7
2023.05.04,03:51:11.90,38.3882,37.7077,4.2,1.6
2023.05.04,03:36:20.94,37.6542,36.3632,7.3,1.8
2023.05.04,03:35:10.09,37.857,36.2708,11.1,1.6
2023.05.04,03:30:08.59,35.0143,36.4887,11.1,2.9
2023.05.04,03:26:58.21,37.6623,36.374,3.6,2.4
2023.05.04,03:16:09.06,37.4717,36.9313,5.0,1.5
2023.05.04,03:02:31.58,38.2288,38.5583,8.4,2.0
2023.05.04,02:53:09.77,38.132,38.3368,9.3,2.1
2023.05.04,02:47:16.44,37.58,37.2228,5.0,1.9
2023.05.04,02:36:59.66,38.0737,36.547,2.4,2.6
2023.05.04,02:33:06.35,37.5975,35.3412,3.4,2.2
2023.05.04,02:28:44.17,38.1788,36.2057,6.8,2.2
2023.05.04,02:12:26.28,36.9685,35.6385,22.5,1.4
2023.05.04,02:11:42.99,38.0655,37.8902,26.9,2.0
2023.05.04,02:09:39.27,39.0392,27.133,9.9,1.9
2023.05.04,02:04:46.98,37.6698,36.2972,10.7,1.9
2023.05.04,02:02:08.75,36.5657,36.3042,4.9,1.7
2023.05.04,01:57:08.75,37.6937,36.3712,8.4,2.7
2023.05.04,01:49:59.72,40.4323,26.15,7.1,4.4
2023.05.04,01:48:09.31,40.4208,26.1887,8.4,2.5
2023.05.04,01:36:16.68,38.0785,36.489,5.0,2.6
2023.05.04,01:29:54.17,37.0612,28.3507,1.0,2.6
2023.05.04,01:29:07.64,38.0613,37.0847,5.0,2.3
2023.05.04,01:22:24.69,38.287,38.545,5.0,2.2
2023.05.04,01:20:52.92,37.9893,36.651,4.5,2.0
2023.05.04,01:18:10.02,37.8855,36.1617,10.1,1.3
2023.05.04,01:08:50.88,38.0612,36.5518,17.8,1.7
2023.05.04,00:58:01.40,38.0945,36.5782,9.5,2.2
2023.05.04,00:53:02.89,37.3773,36.9355,5.0,1.4
2023.05.04,00:46:13.15,38.1173,36.6607,5.4,1.6
2023.05.04,00:43:50.12,38.0168,36.4198,5.1,1.1
2023.05.04,00:24:17.60,38.0728,37.062,5.9,2.0
2023.05.04,00:21:26.62,38.0698,32.3833,11.9,1.1
2023.05.04,00:14:49.01,38.0665,36.5575,7.6,1.7
2023.05.04,00:10:28.06,37.9162,36.5102,11.2,1.4
2023.05.04,00:08:12.20,37.8783,36.2958,14.2,1.6
2023.05.04,00:02:18.76,38.2242,37.892,11.0,1.5
2023.05.03,23:52:46.59,37.9928,36.358,13.1,1.1
2023.05.03,23:46:04.51,37.876,36.278,5.0,1.6
2023.05.03,23:35:18.15,38.0762,36.5803,5.0,2.1
2023.05.03,23:27:01.07,38.3548,37.7447,8.3,1.3
2023.05.03,23:18:42.65,37.9917,36.359,8.4,2.4
2023.05.03,23:11:00.84,38.0417,36.8548,5.0,2.2
2023.05.03,23:08:02.46,38.194,37.8362,16.5,1.6
2023.05.03,23:00:06.35,37.9172,36.8173,9.1,1.6
2023.05.03,22:51:45.62,37.9633,36.349,19.6,1.2
2023.05.03,22:11:24.69,38.3187,37.3213,18.2,1.2
2023.05.03,21:49:40.67,37.9058,36.5305,4.5,1.7
2023.05.03,21:40:09.10,36.6683,36.154,18.1,1.4
2023.05.03,21:33:55.98,37.875,36.6648,5.3,1.8
2023.05.03,21:31:46.15,39.2027,40.2375,6.5,2.8
2023.05.03,21:25:16.48,37.8707,36.6072,8.1,2.0
2023.05.03,21:18:22.99,38.1437,38.4313,10.1,1.7
2023.05.03,21:12:13.94,38.0832,36.5853,5.8,1.2
2023.05.03,21:09:27.86,38.0395,37.4597,3.3,2.5
2023.05.03,21:01:31.71,37.8572,36.1105,13.3,1.3
2023.05.03,20:58:50.18,37.6745,35.503,4.5,1.3
2023.05.03,20:55:27.73,38.0733,37.202,5.6,2.0
2023.05.03,20:49:14.40,37.9198,36.8227,23.5,1.5
2023.05.03,20:43:54.73,38.0738,36.5932,22.7,1.4
2023.05.03,20:41:51.66,38.2687,38.7045,16.5,1.8
2023.05.03,20:35:51.17,38.3443,37.0187,19.8,1.3
2023.05.03,20:26:06.83,38.3212,38.1802,7.8,2.1
2023.05.03,20:20:55.09,36.2615,28.9375,14.8,1.8
2023.05.03,20:19:28.88,37.9025,36.5237,2.8,2.0
2023.05.03,20:17:24.15,37.8798,36.2765,9.0,1.8
2023.05.03,20:11:37.07,37.8692,36.2888,17.8,1.4
2023.05.03,20:10:25.07,37.8822,36.2235,9.7,1.4
2023.05.03,19:55:50.60,37.888,36.2162,5.1,1.5
2023.05.03,19:54:09.19,36.5712,36.5617,5.0,1.3
2023.05.03,19:51:10.85,37.8838,37.8143,9.2,1.6
2023.05.03,19:49:51.53,38.057,36.5567,6.3,1.3
2023.05.03,19:48:02.87,38.1213,36.9248,5.4,1.3
2023.05.03,19:46:32.49,36.0943,36.1692,5.0,1.8
2023.05.03,19:44:10.68,38.0705,36.557,7.7,1.6
2023.05.03,19:43:03.93,37.8708,36.662,5.2,2.8
2023.05.03,19:39:57.42,38.0865,36.5777,4.9,3.1
2023.05.03,19:39:14.89,37.6085,35.687,5.5,1.9
2023.05.03,19:37:46.12,40.7968,29.262,3.9,1.2
2023.05.03,19:34:09.95,40.79,29.2405,3.9,2.1
2023.05.03,19:31:22.01,38.3243,37.1885,14.2,1.2
2023.05.03,19:28:12.38,37.1168,28.4625,12.1,1.2
2023.05.03,19:27:05.54,38.2212,38.4012,5.2,2.2
2023.05.03,19:22:57.02,37.9907,36.359,3.4,2.6
2023.05.03,19:20:11.80,37.9832,36.3758,2.2,1.9
2023.05.03,19:19:03.42,39.9167,36.5848,7.3,1.8
2023.05.03,19:13:24.06,38.075,36.5823,10.6,1.6
2023.05.03,19:01:46.17,37.9505,37.872,4.0,2.1
2023.05.03,18:51:03.72,38.1863,37.84,8.7,2.8
2023.05.03,18:46:16.62,38.2963,38.1073,6.5,2.2
2023.05.03,18:39:46.38,37.8793,36.2847,12.5,1.5
2023.05.03,18:36:08.36,38.3767,37.54,5.0,1.7
2023.05.03,18:34:45.48,38.0795,36.5908,7.0,2.2
2023.05.03,18:30:39.17,38.0322,36.5772,8.4,1.5
2023.05.03,18:23:28.31,37.899,36.2633,2.7,3.1
2023.05.03,18:18:56.33,40.6778,30.4327,15.2,1.5
2023.05.03,18:18:54.22,38.6153,37.2955,2.4,1.4
2023.05.03,18:07:22.42,38.0558,36.5238,10.2,1.5
2023.05.03,18:06:27.26,37.3692,37.075,9.3,1.9
2023.05.03,18:02:51.35,37.832,36.5742,9.0,1.4
2023.05.03,17:55:14.86,38.069,36.567,6.7,2.1
2023.05.03,17:52:50.25,38.2003,36.8993,16.9,2.3
2023.05.03,17:48:44.50,38.1005,36.6083,13.3,1.4
2023.05.03,17:44:15.74,38.2812,38.0083,8.6,2.3
2023.05.03,17:42:59.52,38.0962,36.6202,15.2,1.9
2023.05.03,17:42:00.58,38.3472,38.1982,9.4,2.0
2023.05.03,17:40:21.55,38.0923,36.6383,14.9,1.2
2023.05.03,17:38:45.39,38.1235,36.7033,5.0,1.2
2023.05.03,17:35:58.08,38.113,36.5495,13.5,1.4
2023.05.03,17:33:31.36,38.1115,36.6127,8.0,1.3
2023.05.03,17:30:46.10,38.5593,40.4642,2.7,2.1
2023.05.03,17:27:40.07,38.0655,36.5863,6.8,1.5
2023.05.03,17:22:14.42,38.0847,36.5788,5.0,4.1
2023.05.03,17:16:37.33,38.084,36.5752,2.8,5.1
2023.05.03,17:11:09.93,37.5125,37.1195,5.6,1.4
2023.05.03,17:05:47.54,37.2772,37.013,5.3,2.0
2023.05.03,16:55:55.99,37.5955,37.2532,1.0,1.8
2023.05.03,16:54:00.67,38.0185,36.3837,5.4,1.4
2023.05.03,16:50:59.30,37.9928,36.3818,11.0,1.5
2023.05.03,16:46:12.30,38.2423,38.7043,18.7,1.7
2023.05.03,16:42:54.22,37.8562,36.563,22.1,1.5
2023.05.03,16:41:52.10,37.3803,37.0808,6.1,1.1
2023.05.03,16:39:47.95,38.2617,37.1185,8.5,1.6
2023.05.03,16:28:35.84,37.9632,36.319,13.7,1.4
2023.05.03,16:26:44.98,37.9858,36.3695,12.3,1.4
2023.05.03,16:25:19.29,37.7802,27.1665,5.2,3.4
2023.05.03,16:19:44.99,37.4488,37.1007,5.0,1.8
2023.05.03,16:13:32.97,38.146,36.6682,10.8,1.4
2023.05.03,16:12:37.14,39.0603,41.0998,20.9,1.7
2023.05.03,16:04:38.98,37.8362,36.26,15.8,1.4
2023.05.03,15:53:29.83,38.0952,36.5867,22.9,1.4
2023.05.03,15:51:12.91,38.2285,37.3317,5.0,1.6
2023.05.03,15:49:51.18,38.0498,36.5403,8.6,1.6
2023.05.03,15:48:37.41,38.364,37.7618,8.5,1.2
2023.05.03,15:44:08.09,37.1125,28.414,7.1,1.8
2023.05.03,15:34:27.63,38.2995,38.2242,7.1,2.4
2023.05.03,15:24:40.70,37.9045,36.469,13.3,1.5
2023.05.03,15:19:54.61,38.3865,37.4648,3.8,1.4
2023.05.03,15:16:20.64,37.6272,37.269,12.2,2.0
2023.05.03,15:01:25.18,37.1737,36.8992,5.4,2.4
2023.05.03,14:53:58.21,37.6177,37.2643,12.9,1.6
2023.05.03,14:42:53.42,38.4628,39.3032,11.0,3.0
2023.05.03,14:40:39.16,38.3182,37.761,5.0,2.1
2023.05.03,14:37:17.84,39.1222,29.1765,5.3,1.2
2023.05.03,14:36:02.26,38.308,37.1402,7.3,2.3
2023.05.03,14:26:47.50,37.9302,36.1608,10.9,1.2
2023.05.03,14:25:55.71,38.151,37.7662,13.9,1.9
2023.05.03,14:17:17.54,38.0725,37.481,9.2,1.7
2023.05.03,14:10:54.12,37.4285,37.1248,11.2,1.4
2023.05.03,14:10:17.75,38.0498,36.5073,3.9,1.7
2023.05.03,14:05:52.28,37.9738,36.3187,5.7,2.1
2023.05.03,14:03:22.83,37.4943,37.1418,5.7,1.8
2023.05.03,14:00:46.07,38.315,37.7325,9.8,2.1
2023.05.03,13:49:50.01,38.3358,37.7597,8.1,1.7
2023.05.03,13:48:01.51,37.2277,37.0605,1.2,1.5
2023.05.03,13:45:13.32,38.1312,37.3518,4.4,2.4
2023.05.03,13:34:24.53,38.518,37.7145,5.0,1.6
2023.05.03,13:19:07.72,37.2043,28.0472,0.0,1.9
2023.05.03,13:17:51.31,38.0627,37.3442,5.0,2.2
2023.05.03,13:15:55.41,37.6903,35.442,11.1,1.9
2023.05.03,13:15:10.00,38.084,37.4855,5.0,2.1
2023.05.03,13:11:01.16,36.1528,28.5023,5.2,2.6
2023.05.03,12:54:26.84,37.855,36.2135,8.9,1.8
2023.05.03,12:40:25.20,39.3782,26.2512,7.1,2.0
2023.05.03,12:35:58.27,40.3137,29.4877,2.6,1.3
2023.05.03,12:16:06.96,37.927,36.2357,3.4,1.3
2023.05.03,12:10:52.69,38.0612,37.552,7.0,1.9
2023.05.03,12:02:00.70,37.9547,36.3703,19.8,1.7
2023.05.03,11:55:47.18,38.4938,36.607,5.0,2.2
2023.05.03,11:49:53.88,38.1917,38.598,11.0,1.9
2023.05.03,11:47:34.15,38.5257,37.431,7.4,1.7
2023.05.03,11:42:34.65,38.1342,37.7037,5.0,2.0
2023.05.03,11:39:19.88,37.4012,37.0817,3.2,2.4
2023.05.03,11:31:02.81,36.4842,28.9395,8.9,1.8
2023.05.03,10:46:49.35,36.1998,33.7057,0.0,1.3
2023.05.03,10:27:53.74,36.142,33.5225,0.0,1.6
2023.05.03,10:27:52.52,36.7372,36.175,3.9,1.5
2023.05.03,10:25:43.64,37.8485,37.6417,8.6,2.3
2023.05.03,10:18:00.25,39.2432,26.425,16.2,1.6
2023.05.03,10:04:57.34,37.6025,35.5467,5.0,2.2
2023.05.03,09:53:36.02,37.8738,36.2907,8.6,1.6
2023.05.03,09:52:52.61,37.9418,36.2728,5.0,1.9
2023.05.03,09:42:47.56,37.584,37.2167,5.0,2.1
2023.05.03,09:20:48.71,38.065,41.9062,5.7,2.6
2023.05.03,09:12:24.68,41.0075,30.4112,4.9,1.7
2023.05.03,09:04:53.46,35.357,31.4352,1.4,3.1
2023.05.03,09:01:33.41,35.4,31.4105,2.0,2.6
2023.05.03,08:58:44.96,35.3715,31.5305,5.0,2.6
2023.05.03,08:57:16.63,38.092,32.5257,0.0,1.0
2023.05.03,08:33:17.22,37.9778,36.2807,28.3,1.8
2023.05.03,07:50:45.67,37.6245,35.5478,5.2,3.2
2023.05.03,07:47:41.54,37.8968,36.49,1.7,2.2
2023.05.03,07:39:30.98,38.015,36.6843,24.6,1.8
2023.05.03,07:32:51.82,37.7137,36.1422,3.0,2.2
2023.05.03,07:19:54.89,38.1218,37.3757,1.8,2.0
2023.05.03,07:17:29.88,36.1885,35.9195,13.5,1.6
2023.05.03,06:39:37.92,37.6253,35.4957,9.3,2.0
2023.05.03,06:37:04.45,37.4417,36.9837,5.2,2.6
2023.05.03,06:20:52.70,37.6233,35.5738,5.0,4.3
2023.05.03,05:44:15.87,36.7358,36.0683,7.1,1.8
2023.05.03,05:28:57.70,36.051,36.1388,15.6,1.7
2023.05.03,05:26:36.13,35.982,36.2427,4.1,1.8
2023.05.03,05:17:00.94,37.3975,37.3318,4.4,1.9
2023.05.03,04:15:47.28,38.1355,36.8597,5.0,2.6
2023.05.03,04:13:08.62,37.9687,36.1643,3.3,2.0
2023.05.03,03:47:44.65,40.0733,41.3817,24.6,1.6
2023.05.03,03:44:53.78,37.9457,36.373,5.2,1.2
2023.05.03,03:39:55.12,37.8732,36.3075,5.0,1.8
2023.05.03,03:32:14.30,37.8875,36.3107,17.7,1.2
2023.05.03,03:27:13.41,38.2262,37.1898,8.2,2.1
2023.05.03,03:08:23.87,38.2478,38.2053,5.0,1.9
2023.05.03,03:01:45.87,40.1623,31.6413,1.7,2.3
2023.05.03,02:56:08.86,38.1953,37.8747,8.5,1.6
2023.05.03,02:48:32.77,38.0685,36.5637,6.8,1.0
2023.05.03,02:38:05.63,38.3895,37.253,5.0,1.7
2023.05.03,02:26:41.89,36.8605,36.4462,5.0,1.8
2023.05.03,02:21:35.42,36.1905,35.9692,15.3,2.2
2023.05.03,02:18:21.77,37.3625,37.3085,5.5,1.6
2023.05.03,02:07:34.65,37.8753,36.2492,11.8,1.4
2023.05.03,02:00:35.90,37.9618,36.3743,13.0,1.4
2023.05.03,01:59:08.60,38.1378,27.212,7.8,2.9
2023.05.03,01:47:46.67,38.0383,36.7628,5.0,2.2
2023.05.03,01:37:59.15,37.9513,27.1612,3.9,2.2
2023.05.03,01:29:33.80,37.903,36.2595,6.7,2.1
2023.05.03,01:25:58.72,37.384,36.7945,5.0,1.4
2023.05.03,01:21:24.48,37.6447,35.3695,7.7,1.6
2023.05.03,01:18:22.81,38.2148,37.3605,8.9,1.3
2023.05.03,01:13:30.34,38.8728,37.3135,5.0,2.8
2023.05.03,01:01:58.29,37.9248,36.591,6.3,1.3
2023.05.03,00:46:13.30,35.3945,29.8498,17.5,2.8
2023.05.03,00:27:33.28,38.1532,38.3285,8.3,2.5
2023.05.03,00:21:16.71,38.5763,41.572,13.4,1.4
2023.05.03,00:11:55.68,37.118,28.4993,1.1,1.6
2023.05.03,00:07:38.14,38.1017,37.7763,13.6,1.8
2023.05.02,23:52:16.11,38.0645,36.7227,5.2,1.2
2023.05.02,23:46:31.26,37.8612,36.2693,10.9,1.2
2023.05.02,23:42:45.01,38.3615,37.4262,5.0,1.6
2023.05.02,23:37:49.33,37.3335,37.0457,6.3,1.6
2023.05.02,23:27:33.93,38.0768,36.57,5.4,1.1
2023.05.02,23:23:33.37,38.0207,36.4747,5.0,1.4
2023.05.02,23:11:02.18,40.6337,27.713,10.8,2.0
2023.05.02,22:55:10.79,37.1232,28.4803,7.5,2.2
2023.05.02,22:52:37.93,38.2463,37.6382,6.8,2.4
2023.05.02,22:37:38.98,37.7953,36.4718,5.3,2.0
2023.05.02,22:27:23.97,37.877,36.248,9.2,1.4
2023.05.02,22:24:48.39,37.9713,36.2808,7.8,1.8
2023.05.02,22:22:41.02,37.1278,28.4732,3.4,1.7
2023.05.02,22:13:12.07,38.3773,37.0805,9.1,1.3
2023.05.02,22:04:34.64,37.9148,37.8013,5.0,1.8
2023.05.02,21:59:18.36,36.111,35.8835,8.5,1.6
2023.05.02,21:31:00.72,38.3628,37.7922,5.0,2.1
2023.05.02,21:27:14.57,37.9947,36.41,14.3,1.4
2023.05.02,21:21:11.68,38.0825,36.512,7.3,1.3
2023.05.02,21:20:48.29,38.2105,38.5552,11.4,2.1
2023.05.02,21:09:57.21,38.3293,37.2773,10.3,1.7
2023.05.02,20:58:49.93,38.0847,38.1362,10.0,1.7
2023.05.02,20:56:32.66,37.8575,36.3113,11.4,2.1
2023.05.02,20:47:38.39,38.2718,37.7162,10.1,1.6
2023.05.02,20:43:41.51,37.918,36.3457,17.9,1.8
2023.05.02,20:40:53.44,38.3258,38.147,6.9,1.6
2023.05.02,20:31:58.53,38.0012,36.7925,5.0,1.3
2023.05.02,20:30:14.46,37.9113,36.334,13.2,1.3
2023.05.02,20:28:38.37,38.0713,37.7823,5.0,3.0
2023.05.02,20:24:59.17,38.102,38.0493,9.9,1.3
2023.05.02,20:22:48.70,38.1125,37.0523,16.2,1.5
2023.05.02,20:16:11.16,37.913,36.4582,5.3,2.4
2023.05.02,20:12:07.34,37.3837,37.0683,5.9,1.9
2023.05.02,20:08:00.68,38.0607,36.591,5.3,1.1
2023.05.02,20:03:23.99,38.1208,37.7767,10.0,1.7
2023.05.02,20:00:18.01,37.9115,36.2958,13.3,1.2
2023.05.02,19:49:27.99,37.9375,36.217,11.0,1.2
2023.05.02,19:41:57.36,38.3107,37.3048,5.0,1.7
2023.05.02,19:38:35.08,38.117,37.6873,7.4,1.4
2023.05.02,19:21:41.33,37.1183,28.4527,10.7,1.3
2023.05.02,19:17:31.87,38.3977,37.4753,7.5,1.5
2023.05.02,18:58:48.20,38.0297,36.6538,15.0,1.5
2023.05.02,18:57:18.52,38.1117,36.96,17.9,1.2
2023.05.02,18:54:51.15,37.9638,36.4252,11.0,1.2
2023.05.02,18:39:33.26,38.2775,38.0888,8.9,2.0
2023.05.02,18:24:42.22,38.7052,37.2195,5.0,1.8
2023.05.02,18:23:21.01,40.7258,30.7203,5.2,1.7
2023.05.02,18:20:31.43,36.6093,36.5098,9.7,2.8
2023.05.02,18:17:58.31,37.8047,36.2668,3.5,1.4
2023.05.02,18:15:40.71,37.9015,42.134,5.0,3.1
2023.05.02,18:11:36.35,38.0658,36.6197,4.4,3.1
2023.05.02,17:55:59.57,38.1995,37.9707,8.7,1.7
2023.05.02,17:51:14.22,39.015,40.3428,1.0,1.6
2023.05.02,17:49:30.45,39.172,40.214,21.5,1.4
2023.05.02,17:39:59.33,37.3848,36.8922,7.6,1.3
2023.05.02,17:36:41.76,37.9255,36.2713,12.3,1.5
2023.05.02,17:36:26.37,37.9363,36.2898,5.4,1.3
2023.05.02,17:17:14.08,38.2862,37.3485,11.7,1.7
2023.05.02,17:00:11.47,36.7673,36.141,13.7,1.5
2023.05.02,16:47:47.19,37.8647,36.6138,5.0,2.6
2023.05.02,16:45:55.78,38.249,37.7377,10.8,1.3
2023.05.02,16:36:58.54,38.3348,38.1398,5.0,1.8
2023.05.02,16:35:37.15,37.9722,36.6072,15.6,1.4
2023.05.02,16:29:55.76,38.214,38.3795,10.9,2.1
2023.05.02,16:27:00.23,36.2358,36.1978,5.3,1.7
2023.05.02,16:20:54.11,38.2003,38.617,8.6,2.5
2023.05.02,16:19:57.55,39.1582,40.2338,24.6,2.0
2023.05.02,16:17:44.65,38.1778,38.3907,5.0,2.0
2023.05.02,16:15:24.89,37.373,36.9032,2.8,2.2
2023.05.02,16:10:31.96,37.9167,36.2272,5.0,2.6
2023.05.02,16:03:32.39,37.0777,28.1655,3.3,1.1
2023.05.02,15:53:10.17,38.1043,38.1402,5.0,2.7
2023.05.02,15:52:45.53,38.0135,36.2673,4.7,1.9
2023.05.02,15:51:08.81,38.0002,36.4515,11.2,2.0
2023.05.02,15:42:34.26,40.1447,31.6888,11.5,2.3
2023.05.02,15:20:52.30,37.8702,36.2913,5.2,1.6
2023.05.02,15:17:10.12,37.8438,36.3985,2.4,2.7
2023.05.02,15:15:32.03,37.4833,36.632,5.5,2.0
2023.05.02,15:01:49.16,37.1472,36.698,12.1,1.7
2023.05.02,14:59:59.85,37.8723,36.2953,4.5,1.8
2023.05.02,14:35:57.26,38.0262,36.5163,7.8,1.8
2023.05.02,14:26:46.28,37.8817,36.2453,2.6,2.0
2023.05.02,14:15:03.62,36.4655,36.217,11.6,1.7
2023.05.02,14:00:45.05,37.8245,36.2978,5.2,1.5
2023.05.02,13:45:35.61,37.1272,28.469,9.3,2.0
2023.05.02,13:29:36.05,37.8928,36.3852,1.7,2.1
2023.05.02,13:27:21.89,37.98,37.8212,5.0,2.1
2023.05.02,13:16:07.37,38.1247,37.5138,5.4,1.7
2023.05.02,13:13:30.70,38.6308,37.4118,18.9,2.0
2023.05.02,13:03:26.23,37.9958,36.3287,5.1,2.0
2023.05.02,13:01:09.50,38.3957,37.5388,2.7,1.5
2023.05.02,12:47:20.60,37.585,29.5678,7.9,2.4
2023.05.02,12:43:15.54,38.1645,37.7017,12.5,1.8
2023.05.02,12:40:41.89,37.858,36.5415,11.2,2.0
2023.05.02,12:34:59.73,38.3802,37.4665,2.8,2.4
2023.05.02,12:33:32.38,38.3347,37.4405,2.3,2.2
2023.05.02,12:28:07.66,37.9545,36.366,5.0,3.4
2023.05.02,12:16:21.30,36.1013,36.2903,1.8,2.4
2023.05.02,11:54:21.89,37.6642,37.2408,9.8,2.6
2023.05.02,11:36:46.07,36.12,35.7287,5.3,1.9
2023.05.02,11:31:12.74,37.9035,36.3813,4.7,1.6
2023.05.02,11:17:34.87,37.1137,28.4837,7.1,2.1
2023.05.02,10:50:47.73,38.0583,36.9387,1.3,3.2
2023.05.02,10:35:19.58,38.584,36.7503,15.4,1.8
2023.05.02,10:14:54.95,38.0087,37.8678,14.1,2.0
2023.05.02,10:14:40.59,37.0958,28.3317,1.2,2.3
2023.05.02,10:10:44.54,38.4453,37.7848,5.0,2.3
2023.05.02,10:09:50.15,38.296,37.473,9.9,1.8
2023.05.02,10:08:04.46,37.9392,36.3505,15.5,1.7
2023.05.02,10:07:23.73,36.5393,33.9447,16.5,1.8
2023.05.02,10:00:52.17,38.1762,28.1655,1.7,1.9
2023.05.02,09:50:16.40,37.978,36.5145,8.9,1.6
2023.05.02,09:43:51.35,38.1603,36.2717,13.7,1.5
2023.05.02,09:32:56.90,37.8583,36.3295,15.0,1.3
2023.05.02,09:29:13.13,38.096,36.5512,5.4,1.4
2023.05.02,09:21:16.87,38.2185,38.3925,16.5,2.0
2023.05.02,09:19:45.14,38.2202,37.1647,6.3,2.0
2023.05.02,09:02:44.93,36.5555,29.1788,12.8,2.3
2023.05.02,08:40:02.55,37.8843,36.1798,4.3,2.1
2023.05.02,08:21:38.74,37.8917,36.3303,4.2,2.0
2023.05.02,08:08:19.20,38.2448,38.5388,16.0,2.3
2023.05.02,08:05:36.92,37.2913,36.8578,13.9,2.3
2023.05.02,07:53:34.69,37.8307,36.4445,5.0,1.5
2023.05.02,07:48:16.92,37.8463,36.3208,5.0,2.0
2023.05.02,07:37:45.56,38.0938,36.7278,5.4,2.0
2023.05.02,07:35:24.59,39.6868,38.108,15.1,1.8
2023.05.02,07:34:38.12,37.0903,28.4468,10.1,1.5
2023.05.02,07:29:52.85,38.2732,37.6638,5.0,2.4
2023.05.02,07:28:21.16,38.2845,37.7003,9.7,1.8
2023.05.02,06:53:34.37,38.8817,43.4942,8.0,2.9
2023.05.02,06:43:55.65,39.1885,40.2102,3.9,2.5
2023.05.02,06:43:19.93,39.1505,40.1947,11.1,2.5
